reviewId,creationDate,criticName,criticPageUrl,reviewState,isFresh,isRotten,isTopCritic,publicationName,scoreSentiment,originalScore,movieId
1521280,2006-06-28,Michelle Alexandria,/critics/michelle-alexandria,rotten,False,True,False,Eclipse Magazine,NEGATIVE,1.7,4172e53a-d9ad-361d-936d-af46759fe0de
1521283,2006-06-28,Daniel Fienberg,/critics/daniel-fienberg,fresh,True,False,True,Zap2it.com,POSITIVE,0.75,4172e53a-d9ad-361d-936d-af46759fe0de
1521289,2006-06-28,Cynthia Fuchs,/critics/cynthia-fuchs,fresh,True,False,False,PopMatters,POSITIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521290,2006-06-28,Emily Blunt,/critics/emily-blunt,fresh,True,False,False,Blunt Review,POSITIVE,0.625,4172e53a-d9ad-361d-936d-af46759fe0de
1521297,2006-06-28,Les Wright,/critics/les-wright,fresh,True,False,False,culturevulture.net,POSITIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521304,2006-06-28,Pete Vonder Haar,/critics/pete-vonder-haar,rotten,False,True,False,Film Threat,NEGATIVE,0.5,4172e53a-d9ad-361d-936d-af46759fe0de
1521309,2006-06-28,Michael Booth,/critics/michael-booth,fresh,True,False,True,Denver Post,POSITIVE,0.75,4172e53a-d9ad-361d-936d-af46759fe0de
1521310,2006-06-28,Robert Denerstein,/critics/robert-denerstein,fresh,True,False,False,Denver Rocky Mountain News,POSITIVE,3.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521311,2006-06-28,Frank Houston,/critics/frank-houston,rotten,False,True,False,Palm Beach Daily News,NEGATIVE,0.625,4172e53a-d9ad-361d-936d-af46759fe0de
1521312,2006-06-28,Jeff Vice,/critics/jeff-vice,fresh,True,False,False,Deseret News (Salt Lake City),POSITIVE,0.75,4172e53a-d9ad-361d-936d-af46759fe0de
1521313,2006-06-28,Rick Groen,/critics/rick-groen,fresh,True,False,True,Globe and Mail,POSITIVE,0.75,4172e53a-d9ad-361d-936d-af46759fe0de
1521314,2006-06-28,Rex Reed,/critics/rex-reed,rotten,False,True,True,Observer,NEGATIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521316,2006-06-28,Shawn Levy,/critics/shawn-levy,rotten,False,True,False,Oregonian,NEGATIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521318,2006-06-28,Timothy Knight,/critics/timothy-knight,rotten,False,True,False,Reel.com,NEGATIVE,0.625,4172e53a-d9ad-361d-936d-af46759fe0de
1521319,2006-06-28,Jack Garner,/critics/jack-garner,fresh,True,False,False,Rochester Democrat and Chronicle,POSITIVE,0.8,4172e53a-d9ad-361d-936d-af46759fe0de
1521320,2006-06-28,Geoff Pevere,/critics/geoff-pevere,rotten,False,True,True,Toronto Star,NEGATIVE,0.625,4172e53a-d9ad-361d-936d-af46759fe0de
1521321,2006-06-28,Stephen Hunter,/critics/stephen-hunter,fresh,True,False,True,Washington Post,POSITIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521322,2006-06-28,Stephanie Zacharek,/critics/stephanie-zacharek,fresh,True,False,True,Salon.com,POSITIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521323,2006-06-28,Annlee Ellingson,/critics/annlee-ellingson,fresh,True,False,False,Boxoffice Magazine,POSITIVE,0.9,4172e53a-d9ad-361d-936d-af46759fe0de
1521326,2006-06-28,Sean McBride,/critics/sean-mcbride,rotten,False,True,False,Sean the Movie Guy,NEGATIVE,0.625,4172e53a-d9ad-361d-936d-af46759fe0de
1521329,2006-06-28,John Beifuss,/critics/john-beifuss,fresh,True,False,False,"Commercial Appeal (Memphis, TN)",POSITIVE,0.75,4172e53a-d9ad-361d-936d-af46759fe0de
1521330,2006-06-28,David Kaplan,/critics/david-kaplan,fresh,True,False,False,Kaplan vs. Kaplan,POSITIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521331,2006-06-28,Jeanne Kaplan,/critics/jeanne-kaplan,fresh,True,False,False,Kaplan vs. Kaplan,POSITIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521333,2006-06-28,Matt Brunson,/critics/matt-brunson,fresh,True,False,False,Creative Loafing,POSITIVE,0.875,4172e53a-d9ad-361d-936d-af46759fe0de
1521337,2006-06-28,Andrew Wright,/critics/andrew-wright,rotten,False,True,False,"The Stranger (Seattle, WA)",NEGATIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521355,2006-06-28,Jeffrey M. Anderson,/critics/jeffrey-m-anderson,fresh,True,False,False,Combustible Celluloid,POSITIVE,0.75,4172e53a-d9ad-361d-936d-af46759fe0de
1521356,2006-06-28,Eric Melin,/critics/eric-melin,fresh,True,False,False,Scene-Stealers.com,POSITIVE,0.875,4172e53a-d9ad-361d-936d-af46759fe0de
1521357,2006-06-28,Dennis Schwartz,/critics/dennis-schwartz,rotten,False,True,False,Dennis Schwartz Movie Reviews,NEGATIVE,2.3,4172e53a-d9ad-361d-936d-af46759fe0de
1521360,2006-06-28,David Cornelius,/critics/david-cornelius,fresh,True,False,False,eFilmCritic.com,POSITIVE,1.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521366,2006-06-28,Kevin Carr,/critics/kevin-carr,fresh,True,False,False,7M Pictures,POSITIVE,0.6,4172e53a-d9ad-361d-936d-af46759fe0de
1521367,2006-06-28,JoBlo,/critics/joblo,fresh,True,False,False,JoBlo's Movie Network,POSITIVE,0.7,4172e53a-d9ad-361d-936d-af46759fe0de
1902566,2006-06-28,Dave White,/critics/dave-white,fresh,True,False,False,Movies.com,POSITIVE,0.9,4172e53a-d9ad-361d-936d-af46759fe0de
1521388,2006-06-29,Andy Klein,/critics/andy-klein,fresh,True,False,False,Los Angeles CityBeat,POSITIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521411,2006-06-29,Steve Schneider,/critics/steve-schneider,fresh,True,False,False,Orlando Weekly,POSITIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521436,2006-06-29,Diana Saenger,/critics/diana-saenger,fresh,True,False,False,ReviewExpress.com,POSITIVE,0.8,4172e53a-d9ad-361d-936d-af46759fe0de
1521441,2006-06-29,Garth Franklin,/critics/garth-franklin,rotten,False,True,False,Dark Horizons,NEGATIVE,0.5,4172e53a-d9ad-361d-936d-af46759fe0de
1521446,2006-06-29,Scott Tobias,/critics/scott-tobias,fresh,True,False,True,AV Club,POSITIVE,3.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521453,2006-06-29,Mark R. Leeper,/critics/mark-r-leeper,rotten,False,True,False,rec.arts.movies.reviews,NEGATIVE,0.5,4172e53a-d9ad-361d-936d-af46759fe0de
1521456,2006-06-29,Fred Topel,/critics/fred-topel,fresh,True,False,False,Can Magazine,POSITIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521471,2006-06-29,Kevin A. Ranson,/critics/kevin-a-ranson,fresh,True,False,False,MovieCrypt.com,POSITIVE,0.875,4172e53a-d9ad-361d-936d-af46759fe0de
1521482,2006-06-29,Thomas Delapa,/critics/thomas-delapa,rotten,False,True,False,Boulder Weekly,NEGATIVE,0.375,4172e53a-d9ad-361d-936d-af46759fe0de
1521495,2006-06-29,Karina Montgomery,/critics/karina-montgomery,fresh,True,False,False,Cinerina,POSITIVE,1.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521505,2006-06-29,James Hill,/critics/james-hill,fresh,True,False,False,BET.com,POSITIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521520,2006-06-29,J. R. Jones,/critics/j-r-jones,rotten,False,True,True,Chicago Reader,NEGATIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521521,2006-06-29,Marjorie Baumgarten,/critics/marjorie-baumgarten,fresh,True,False,True,Austin Chronicle,POSITIVE,0.6,4172e53a-d9ad-361d-936d-af46759fe0de
1521541,2006-06-29,Mike McGranaghan,/critics/mike-mcgranaghan,fresh,True,False,False,Aisle Seat,POSITIVE,0.75,4172e53a-d9ad-361d-936d-af46759fe0de
1521557,2006-06-29,J. Hoberman,/critics/j-hoberman,fresh,True,False,True,Village Voice,POSITIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521560,2006-06-29,Jonathan R. Perry,/critics/jonathan-r-perry,fresh,True,False,False,Tyler Morning Telegraph (Texas),POSITIVE,0.875,4172e53a-d9ad-361d-936d-af46759fe0de
1521581,2006-06-29,Dan Lybarger,/critics/dan-lybarger,rotten,False,True,False,eFilmCritic.com,NEGATIVE,0.6,4172e53a-d9ad-361d-936d-af46759fe0de
1521585,2006-06-29,Linda Cook,/critics/linda-cook,fresh,True,False,False,"Quad City Times (Davenport, IA)",POSITIVE,0.875,4172e53a-d9ad-361d-936d-af46759fe0de
1521447,2006-06-29,Garth Franklin,/critics/garth-franklin,fresh,True,False,False,Dark Horizons,POSITIVE,0.625,5e217d95-f4e4-3d19-b5f8-5147af589977
1521588,2006-06-30,David Keyes,/critics/david-keyes,rotten,False,True,False,Cinemaphile.org,NEGATIVE,0.625,4172e53a-d9ad-361d-936d-af46759fe0de
1521606,2006-06-30,Scott Chitwood,/critics/scott-chitwood,fresh,True,False,False,ComingSoon.net,POSITIVE,0.8,4172e53a-d9ad-361d-936d-af46759fe0de
1521639,2006-06-30,Steve Crum,/critics/steve-crum,fresh,True,False,False,Crum on Showbiz,POSITIVE,3.3,4172e53a-d9ad-361d-936d-af46759fe0de
1521675,2006-06-30,Rubin Safaya,/critics/rubin-safaya,rotten,False,True,False,Cinemalogue,NEGATIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521682,2006-06-30,Dan Jardine,/critics/dan-jardine,rotten,False,True,False,Cinemania,NEGATIVE,0.48,4172e53a-d9ad-361d-936d-af46759fe0de
1521692,2006-06-30,John Wirt,/critics/john-wirt,fresh,True,False,False,"Advocate (Baton Rouge, LA)",POSITIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521711,2006-06-30,Mike D'Angelo,/critics/mike-dangelo,rotten,False,True,False,Las Vegas Weekly,NEGATIVE,0.5,4172e53a-d9ad-361d-936d-af46759fe0de
1521718,2006-06-30,Boo Allen,/critics/boo-allen,fresh,True,False,False,Denton Record-Chronicle,POSITIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1521750,2006-06-30,James Rocchi,/critics/james-rocchi,fresh,True,False,False,Cinematical,POSITIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1522374,2006-07-01,Jean Lowerison,/critics/jean-lowerison,rotten,False,True,False,San Diego Metropolitan,NEGATIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1522376,2006-07-01,Steven Snyder,/critics/steven-snyder,fresh,True,False,False,Zertinet Movies,POSITIVE,0.75,4172e53a-d9ad-361d-936d-af46759fe0de
1522377,2006-07-01,David Medsker,/critics/david-medsker,fresh,True,False,False,Bullz-Eye.com,POSITIVE,0.7,4172e53a-d9ad-361d-936d-af46759fe0de
1522381,2006-07-01,Michael Sragow,/critics/michael-sragow,rotten,False,True,False,Baltimore Sun,NEGATIVE,2.3,4172e53a-d9ad-361d-936d-af46759fe0de
1522918,2006-07-01,Harvey S. Karten,/critics/harvey-s-karten,rotten,False,True,False,Compuserve,NEGATIVE,2.0,4172e53a-d9ad-361d-936d-af46759fe0de
1522931,2006-07-01,Frank Ochieng,/critics/frank-ochieng,fresh,True,False,False,Movie Eye,POSITIVE,0.625,4172e53a-d9ad-361d-936d-af46759fe0de
1522927,2006-07-01,Dennis Schwartz,/critics/dennis-schwartz,fresh,True,False,False,Dennis Schwartz Movie Reviews,POSITIVE,4.0,aae65496-63fc-3abe-aa6b-aeec81862322
1522932,2006-07-02,Tony Medley,/critics/tony-medley,rotten,False,True,False,tonymedley.com,NEGATIVE,0.6,4172e53a-d9ad-361d-936d-af46759fe0de
1522933,2006-07-02,Randy Shulman,/critics/randy-shulman,fresh,True,False,False,"Metro Weekly (Washington, DC)",POSITIVE,0.9,4172e53a-d9ad-361d-936d-af46759fe0de
1522935,2006-07-02,Greg Maki,/critics/greg-maki,fresh,True,False,False,"Star-Democrat (Easton, MD)",POSITIVE,0.875,4172e53a-d9ad-361d-936d-af46759fe0de
1522958,2006-07-02,Joe Williams,/critics/joe-williams,fresh,True,False,True,St. Louis Post-Dispatch,POSITIVE,3.7,4172e53a-d9ad-361d-936d-af46759fe0de
1522985,2006-07-02,Rafe Telsch,/critics/rafe-telsch,fresh,True,False,False,CinemaBlend,POSITIVE,0.8,4172e53a-d9ad-361d-936d-af46759fe0de
1522991,2006-07-02,Michael Dequina,/critics/michael-dequina,fresh,True,False,False,TheMovieReport.com,POSITIVE,0.75,4172e53a-d9ad-361d-936d-af46759fe0de
1522976,2006-07-02,Gina Carbone,/critics/gina-carbone,fresh,True,False,False,Seacoast Newspapers (NH/Maine),POSITIVE,0.875,5e217d95-f4e4-3d19-b5f8-5147af589977
1522997,2006-07-03,John P. McCarthy,/critics/john-p-mccarthy,rotten,False,True,False,ReelTalk Movie Reviews,NEGATIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1523012,2006-07-03,Nick Schager,/critics/nick-schager,fresh,True,False,True,Lessons of Darkness,POSITIVE,3.0,4172e53a-d9ad-361d-936d-af46759fe0de
1522994,2006-07-03,Peter Canavese,/critics/peter-canavese,fresh,True,False,False,Groucho Reviews,POSITIVE,0.875,aae65496-63fc-3abe-aa6b-aeec81862322
1523046,2006-07-04,Felix Vasquez Jr.,/critics/felix-vasquez-jr,fresh,True,False,False,Cinema Crazed,POSITIVE,0.7,4172e53a-d9ad-361d-936d-af46759fe0de
1523049,2006-07-04,Neil Smith,/critics/neil-smith,fresh,True,False,True,BBC.com,POSITIVE,1.0,4172e53a-d9ad-361d-936d-af46759fe0de
1523085,2006-07-04,Brian Mckay,/critics/brian-mckay,fresh,True,False,False,eFilmCritic.com,POSITIVE,1.0,4172e53a-d9ad-361d-936d-af46759fe0de
1523107,2006-07-04,Peter Canavese,/critics/peter-canavese,fresh,True,False,False,Groucho Reviews,POSITIVE,0.75,e70c15a3-eb05-3f65-9988-a1787615d464
1523115,2006-07-05,Ken Hanke,/critics/ken-hanke,fresh,True,False,False,"Mountain Xpress (Asheville, NC)",POSITIVE,0.7,4172e53a-d9ad-361d-936d-af46759fe0de
1523132,2006-07-05,Richard Roeper,/critics/richard-roeper,fresh,True,False,True,Ebert & Roeper,POSITIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1523157,2006-07-05,Bill Gibron,/critics/bill-gibron,fresh,True,False,False,DVD Verdict,POSITIVE,0.7,4172e53a-d9ad-361d-936d-af46759fe0de
1523391,2006-07-06,Shane Burridge,/critics/shane-burridge,fresh,True,False,False,rec.arts.movies.reviews,POSITIVE,0.0,2f7c6810-7ef7-3a28-9462-c9f6f47b6b2b
1523214,2006-07-06,Rich Cline,/critics/rich-cline,fresh,True,False,False,Shadows on the Wall,POSITIVE,0.8,4172e53a-d9ad-361d-936d-af46759fe0de
1523246,2006-07-06,Lori Hoffman,/critics/lori-hoffman,fresh,True,False,False,Atlantic City Weekly,POSITIVE,0.75,4172e53a-d9ad-361d-936d-af46759fe0de
1523427,2006-07-06,Gina Carbone,/critics/gina-carbone,rotten,False,True,False,Seacoast Newspapers (NH/Maine),NEGATIVE,0.5625,4172e53a-d9ad-361d-936d-af46759fe0de
1523536,2006-07-07,Ross Anthony,/critics/ross-anthony,fresh,True,False,False,Hollywood Report Card,POSITIVE,0.625,4172e53a-d9ad-361d-936d-af46759fe0de
1523926,2006-07-08,Ethan Alter,/critics/ethan-alter,fresh,True,False,False,NYC Film Critic,POSITIVE,0.6,4172e53a-d9ad-361d-936d-af46759fe0de
1523941,2006-07-08,Michelle Thomas,/critics/michelle-thomas,fresh,True,False,False,Future Movies UK,POSITIVE,0.9,4172e53a-d9ad-361d-936d-af46759fe0de
1523942,2006-07-08,James Kendrick,/critics/james-kendrick,fresh,True,False,False,Q Network Film Desk,POSITIVE,0.6,4172e53a-d9ad-361d-936d-af46759fe0de
1524158,2006-07-08,Mark Dujsik,/critics/mark-dujsik,rotten,False,True,False,Mark Reviews Movies,NEGATIVE,0.625,4172e53a-d9ad-361d-936d-af46759fe0de
1523802,2006-07-08,David Nusair,/critics/david-nusair,rotten,False,True,False,Reel Film Reviews,NEGATIVE,0.625,aae65496-63fc-3abe-aa6b-aeec81862322
1523949,2006-07-08,David Nusair,/critics/david-nusair,fresh,True,False,False,Reel Film Reviews,POSITIVE,0.625,e70c15a3-eb05-3f65-9988-a1787615d464
1524169,2006-07-09,Jules Brenner,/critics/jules-brenner,fresh,True,False,False,Cinema Signals,POSITIVE,0.9,4172e53a-d9ad-361d-936d-af46759fe0de
1524189,2006-07-10,James O'Ehley,/critics/james-oehley,fresh,True,False,False,Sci-Fi Movie Page,POSITIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1524191,2006-07-10,Philip Martin,/critics/philip-martin,fresh,True,False,False,Arkansas Democrat-Gazette,POSITIVE,0.85,4172e53a-d9ad-361d-936d-af46759fe0de
1524220,2006-07-10,Larry Ratliff,/critics/larry-ratliff,fresh,True,False,False,San Antonio Express-News,POSITIVE,0.875,4172e53a-d9ad-361d-936d-af46759fe0de
1524225,2006-07-10,Luis Martinez,/critics/luis-martinez,fresh,True,False,False,Cinenganos,POSITIVE,0.8,4172e53a-d9ad-361d-936d-af46759fe0de
1524193,2006-07-10,Steve Rhodes,/critics/steve-rhodes,fresh,True,False,False,Internet Reviews,POSITIVE,0.875,5e217d95-f4e4-3d19-b5f8-5147af589977
1524230,2006-07-10,Luis Martinez,/critics/luis-martinez,fresh,True,False,False,Cinenganos,POSITIVE,0.8,5e217d95-f4e4-3d19-b5f8-5147af589977
1524357,2006-07-11,Collin Souter,/critics/collin-souter,rotten,False,True,False,eFilmCritic.com,NEGATIVE,0.625,4172e53a-d9ad-361d-936d-af46759fe0de
1524259,2006-07-11,Pablo Villaça,/critics/pablo-villaca,fresh,True,False,False,Cinema em Cena,POSITIVE,1.0,aae65496-63fc-3abe-aa6b-aeec81862322
1524260,2006-07-11,Pablo Villaça,/critics/pablo-villaca,fresh,True,False,False,Cinema em Cena,POSITIVE,0.6,e70c15a3-eb05-3f65-9988-a1787615d464
1524567,2006-07-13,Matthew Turner,/critics/matthew-turner,fresh,True,False,False,ViewLondon,POSITIVE,0.8,4172e53a-d9ad-361d-936d-af46759fe0de
1524739,2006-07-13,Pablo Villaça,/critics/pablo-villaca,rotten,False,True,False,Cinema em Cena,NEGATIVE,0.4,4172e53a-d9ad-361d-936d-af46759fe0de
1524862,2006-07-14,n/a,n/a,fresh,True,False,True,Empire Magazine,POSITIVE,1.0,4172e53a-d9ad-361d-936d-af46759fe0de
1524863,2006-07-14,David Edwards,/critics/david-edwards,fresh,True,False,False,Daily Mirror (UK),POSITIVE,0.6,4172e53a-d9ad-361d-936d-af46759fe0de
1525353,2006-07-15,Daniel Kasman,/critics/daniel-kasman,rotten,False,True,False,d+kaz. intelligent movie reviews,NEGATIVE,1.7,4172e53a-d9ad-361d-936d-af46759fe0de
1525354,2006-07-15,Peter Bradshaw,/critics/peter-bradshaw,fresh,True,False,True,Guardian,POSITIVE,0.6,4172e53a-d9ad-361d-936d-af46759fe0de
1525562,2006-07-16,Robert Roten,/critics/robert-roten,fresh,True,False,False,Laramie Movie Scope,POSITIVE,3.0,4172e53a-d9ad-361d-936d-af46759fe0de
1525694,2006-07-18,Philip Martin,/critics/philip-martin,rotten,False,True,False,Arkansas Democrat-Gazette,NEGATIVE,0.79,0b607287-3f4f-3c7d-9487-581fe7fbaf30
1525974,2006-07-20,Wesley Lovell,/critics/wesley-lovell,fresh,True,False,False,Cinema Sight,POSITIVE,0.875,0b607287-3f4f-3c7d-9487-581fe7fbaf30
1526213,2006-07-20,Jorge Avila Andrade,/critics/jorge-avila-andrade,fresh,True,False,False,Moviola,POSITIVE,0.875,4172e53a-d9ad-361d-936d-af46759fe0de
1526831,2006-07-22,Joe Utichi,/critics/joe-utichi,fresh,True,False,False,FilmFocus,POSITIVE,0.8,4172e53a-d9ad-361d-936d-af46759fe0de
1527082,2006-07-23,Vic Holtreman,/critics/vic-holtreman,fresh,True,False,False,Screen Rant,POSITIVE,0.8,4172e53a-d9ad-361d-936d-af46759fe0de
1527348,2006-07-24,Ryan Cracknell,/critics/ryan-cracknell,fresh,True,False,False,Movie Views,POSITIVE,0.0,4172e53a-d9ad-361d-936d-af46759fe0de
1527419,2006-07-25,Wesley Lovell,/critics/wesley-lovell,fresh,True,False,False,Cinema Sight,POSITIVE,0.75,4172e53a-d9ad-361d-936d-af46759fe0de
1527701,2006-07-27,Michael Clawson,/critics/michael-clawson,fresh,True,False,False,West Valley View,POSITIVE,0.8,4172e53a-d9ad-361d-936d-af46759fe0de
1527704,2006-07-27,Michael Clawson,/critics/michael-clawson,rotten,False,True,False,West Valley View,NEGATIVE,0.4,5e217d95-f4e4-3d19-b5f8-5147af589977
1528055,2006-07-28,Audrey Rock-Richardson,/critics/audrey-rock-richardson,fresh,True,False,False,Tooele Transcript-Bulletin (Utah),POSITIVE,4.0,4172e53a-d9ad-361d-936d-af46759fe0de
1530159,2006-08-07,Mark Sells,/critics/mark-sells,rotten,False,True,False,Oregon Herald,NEGATIVE,0.5,4172e53a-d9ad-361d-936d-af46759fe0de
1530464,2006-08-08,Wesley Lovell,/critics/wesley-lovell,rotten,False,True,False,Cinema Sight,NEGATIVE,0.375,94a040f3-e1db-33b0-b7aa-6187e1406d21
1530478,2006-08-08,Wesley Lovell,/critics/wesley-lovell,fresh,True,False,False,Cinema Sight,POSITIVE,0.875,df35d67b-c89e-30fa-bff5-c31006cc6ae4
1530684,2006-08-09,Steven D. Greydanus,/critics/steven-d-greydanus,fresh,True,False,True,Decent Films,POSITIVE,3.3,e70c15a3-eb05-3f65-9988-a1787615d464
1531766,2006-08-14,Bruce Bennett,/critics/bruce-bennett,fresh,True,False,False,"Spectrum (St. George, Utah)",POSITIVE,3.7,4172e53a-d9ad-361d-936d-af46759fe0de
1532087,2006-08-16,Jordan Hiller,/critics/jordan-hiller,fresh,True,False,False,Bangitout.com,POSITIVE,0.75,4172e53a-d9ad-361d-936d-af46759fe0de
1532163,2006-08-17,Lori Hoffman,/critics/lori-hoffman,fresh,True,False,False,Atlantic City Weekly,POSITIVE,0.8,a5479658-16f1-3325-a16a-4181d84a215a
1533157,2006-08-20,Jay Antani,/critics/jay-antani,fresh,True,False,False,Cinema Writer,POSITIVE,0.625,f03e65c8-70e8-34e2-bd3f-1a2efd916f3a
1533339,2006-08-21,Kamal  'The Diva' Larsuel,/critics/kamal-the-diva-larsuel,fresh,True,False,False,3BlackChicks Review,POSITIVE,0.8,4172e53a-d9ad-361d-936d-af46759fe0de
1535481,2006-08-30,Jim Chastain,/critics/jim-chastain,fresh,True,False,False,Norman Transcript,POSITIVE,3.0,4172e53a-d9ad-361d-936d-af46759fe0de
1535685,2006-08-31,Betsy Bozdech,/critics/betsy-bozdech,fresh,True,False,False,Hollywood.com,POSITIVE,0.75,3756680d-548e-352c-8655-f708337b763d
1535607,2006-08-31,Peter T. Chattaway,/critics/peter-t-chattaway,fresh,True,False,False,Christianity Today,POSITIVE,0.625,4172e53a-d9ad-361d-936d-af46759fe0de
1536944,2006-09-06,Roger Tennis,/critics/roger-tennis,fresh,True,False,False,Cinemaclips.com,POSITIVE,0.8,4172e53a-d9ad-361d-936d-af46759fe0de
1537418,2006-09-08,Todd Hertz,/critics/todd-hertz,fresh,True,False,False,Christianity Today,POSITIVE,1.0,f03e65c8-70e8-34e2-bd3f-1a2efd916f3a
1537526,2006-09-10,Joseph Proimakis,/critics/joseph-proimakis,fresh,True,False,False,Movies for the Masses,POSITIVE,0.7,0b607287-3f4f-3c7d-9487-581fe7fbaf30
1537516,2006-09-10,Joseph Proimakis,/critics/joseph-proimakis,fresh,True,False,False,Movies for the Masses,POSITIVE,0.8,f03e65c8-70e8-34e2-bd3f-1a2efd916f3a
1542451,2006-09-24,Cole Smithey,/critics/cole-smithey,fresh,True,False,False,ColeSmithey.com,POSITIVE,0.6,7602d2ab-c9bc-3439-9cd6-d3a06e81728e
1542626,2006-09-26,Wesley Lovell,/critics/wesley-lovell,fresh,True,False,False,Cinema Sight,POSITIVE,0.75,5e217d95-f4e4-3d19-b5f8-5147af589977
1542723,2006-09-27,"Michael W. Phillips, Jr.",/critics/michael-w-phillips-jr,rotten,False,True,False,Goatdog's Movies,NEGATIVE,0.5,4172e53a-d9ad-361d-936d-af46759fe0de
1543520,2006-09-29,Eric Melin,/critics/eric-melin,fresh,True,False,False,Lawrence.com,POSITIVE,0.75,3756680d-548e-352c-8655-f708337b763d
1544957,2006-10-03,Joseph Proimakis,/critics/joseph-proimakis,fresh,True,False,False,Movies for the Masses,POSITIVE,0.6,4172e53a-d9ad-361d-936d-af46759fe0de
1545051,2006-10-03,Joseph Proimakis,/critics/joseph-proimakis,fresh,True,False,False,Movies for the Masses,POSITIVE,0.6,5e217d95-f4e4-3d19-b5f8-5147af589977
1545322,2006-10-04,Jeff Otto,/critics/jeff-otto,rotten,False,True,False,ReelzChannel.com,NEGATIVE,0.5,5e217d95-f4e4-3d19-b5f8-5147af589977
1546111,2006-10-07,Stephanie Zacharek,/critics/stephanie-zacharek,rotten,False,True,True,Salon.com,NEGATIVE,0.0,0b607287-3f4f-3c7d-9487-581fe7fbaf30
1546346,2006-10-07,Jason Zingale,/critics/jason-zingale,fresh,True,False,False,Bullz-Eye.com,POSITIVE,0.7,af6c4494-fd72-3842-bccf-b8138a6f3e1a
1546705,2006-10-09,Forrest Hartman,/critics/forrest-hartman,fresh,True,False,False,Reno Gazette-Journal,POSITIVE,0.625,4172e53a-d9ad-361d-936d-af46759fe0de
1547524,2006-10-11,Russ Breimeier,/critics/russ-breimeier,fresh,True,False,False,Christianity Today,POSITIVE,1.0,161dddb8-84c7-3ded-b9ed-0b2381422464
1547519,2006-10-11,Peter T. Chattaway,/critics/peter-t-chattaway,fresh,True,False,False,Christianity Today,POSITIVE,0.625,f3d4d7d9-1a2c-37bc-b663-682e01ea1fbf
1550070,2006-10-21,Chelsea Bain,/critics/chelsea-bain,rotten,False,True,False,Boston Herald,NEGATIVE,0.5,f3d4d7d9-1a2c-37bc-b663-682e01ea1fbf
1550458,2006-10-22,Betsy Bozdech,/critics/betsy-bozdech,fresh,True,False,False,DVDJournal.com,POSITIVE,1.0,9ddacc49-1918-3722-b5d9-4a1fa6b9b2a3
1552600,2006-10-30,Garth Franklin,/critics/garth-franklin,rotten,False,True,False,Dark Horizons,NEGATIVE,0.625,4128b2f6-8c69-396a-a83d-0d44eb90e5f7
1553179,2006-10-30,Garth Franklin,/critics/garth-franklin,fresh,True,False,False,Dark Horizons,POSITIVE,0.0,f03e65c8-70e8-34e2-bd3f-1a2efd916f3a
1555387,2006-11-10,Russ Breimeier,/critics/russ-breimeier,rotten,False,True,False,Christianity Today,NEGATIVE,0.625,0b607287-3f4f-3c7d-9487-581fe7fbaf30
1556280,2006-11-11,Stuart Klawans,/critics/stuart-klawans,rotten,False,True,False,The Nation,NEGATIVE,0.0,0b607287-3f4f-3c7d-9487-581fe7fbaf30
1556755,2006-11-14,John J. Puccio,/critics/john-j-puccio,rotten,False,True,False,Movie Metropolis,NEGATIVE,0.6,4172e53a-d9ad-361d-936d-af46759fe0de
1557760,2006-11-17,John J. Puccio,/critics/john-j-puccio,fresh,True,False,False,Movie Metropolis,POSITIVE,0.7,0b607287-3f4f-3c7d-9487-581fe7fbaf30
1557573,2006-11-17,Russ Breimeier,/critics/russ-breimeier,fresh,True,False,False,Christianity Today,POSITIVE,0.75,5e217d95-f4e4-3d19-b5f8-5147af589977
