reviewId,creationDate,criticName,criticPageUrl,reviewState,isFresh,isRotten,isTopCritic,publicationName,scoreSentiment,originalScore,movieId
2140350,2013-05-02,chris knight,/critics/chris-knight,rotten,False,True,False,national post,NEGATIVE,0.5,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140354,2013-05-02,stephen silver,/critics/stephen-silver,fresh,True,False,False,entertainmenttell,POSITIVE,0.8,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140358,2013-05-02,charles koplinski,/critics/charles-koplinski,rotten,False,True,False,illinois times,NEGATIVE,0.5,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140370,2013-05-02,kirk baird,/critics/kirk-baird,rotten,False,True,False,toledo blade,NEGATIVE,0.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140372,2013-05-02,walter chaw,/critics/walter-chaw,rotten,False,True,False,film freak central,NEGATIVE,0.75,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140377,2013-05-02,rick bentley,/critics/rick-bentley,fresh,True,False,False,fresno bee,POSITIVE,2.7,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140380,2013-05-02,dann gire,/critics/dann-gire,fresh,True,False,False,chicago daily herald,POSITIVE,0.875,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140382,2013-05-02,paul chambers,/critics/paul-chambers,fresh,True,False,False,movie chambers,POSITIVE,3.3,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140386,2013-05-02,pablo villaça,/critics/pablo-villaca,rotten,False,True,False,cinema em cena,NEGATIVE,0.4,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140388,2013-05-02,kirk honeycutt,/critics/kirk-honeycutt,rotten,False,True,False,honeycuttshollywood.com,NEGATIVE,5.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140390,2013-05-02,linda cook,/critics/linda-cook,fresh,True,False,False,"quad city times (davenport, ia)",POSITIVE,0.875,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140395,2013-05-02,rebecca murray,/critics/rebecca-murray,fresh,True,False,False,about.com,POSITIVE,2.7,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140399,2013-05-02,david 'mad dog' bradley,/critics/david-mad-dog-bradley,fresh,True,False,False,rip it up,POSITIVE,0.7,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140417,2013-05-03,rene rodriguez,/critics/rene-rodriguez,fresh,True,False,False,miami herald,POSITIVE,0.625,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140419,2013-05-03,michelle alexandria,/critics/michelle-alexandria,rotten,False,True,False,eclipse magazine,NEGATIVE,2.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140421,2013-05-03,john hanlon,/critics/john-hanlon,fresh,True,False,False,big hollywood,POSITIVE,0.8,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140430,2013-05-03,liam lacey,/critics/liam-lacey,rotten,False,True,True,globe and mail,NEGATIVE,0.625,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140445,2013-05-03,david edelstein,/critics/david-edelstein,fresh,True,False,True,new york magazine/vulture,POSITIVE,0.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140450,2013-05-03,jonathan w. hickman,/critics/jonathan-w-hickman,fresh,True,False,False,daily film fix,POSITIVE,0.6,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140463,2013-05-03,marshall fine,/critics/marshall-fine,rotten,False,True,False,hollywood & fine,NEGATIVE,0.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140474,2013-05-03,radheyan simonpillai,/critics/radheyan-simonpillai,fresh,True,False,True,now toronto,POSITIVE,0.8,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140478,2013-05-03,joe lozito,/critics/joe-lozito,fresh,True,False,False,big picture big sound,POSITIVE,0.75,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140480,2013-05-03,christian toto,/critics/christian-toto,rotten,False,True,False,big hollywood,NEGATIVE,0.5,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140486,2013-05-03,john wirt,/critics/john-wirt,fresh,True,False,False,"advocate (baton rouge, la)",POSITIVE,0.75,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140487,2013-05-03,gary wolcott,/critics/gary-wolcott,fresh,True,False,False,tri-city herald,POSITIVE,0.8,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140489,2013-05-03,matt kelemen,/critics/matt-kelemen,fresh,True,False,False,aspectratio.us,POSITIVE,3.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140492,2013-05-03,greg evans,/critics/greg-evans,fresh,True,False,False,bloomberg news,POSITIVE,0.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140493,2013-05-03,jeffrey m. anderson,/critics/jeffrey-m-anderson,fresh,True,False,False,san francisco examiner,POSITIVE,0.75,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140516,2013-05-03,mathew dekinder,/critics/mathew-dekinder,fresh,True,False,False,suburban journals of st. louis,POSITIVE,0.8,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140517,2013-05-03,ethan alter,/critics/ethan-alter,fresh,True,False,False,television without pity,POSITIVE,0.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140522,2013-05-03,matthew razak,/critics/matthew-razak,fresh,True,False,False,examiner.com,POSITIVE,0.8,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140525,2013-05-03,kurt loder,/critics/kurt-loder,fresh,True,False,False,reason online,POSITIVE,0.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140527,2013-05-03,jeffrey overstreet,/critics/jeffrey-overstreet,fresh,True,False,False,looking closer,POSITIVE,2.7,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140537,2013-05-03,david kaplan,/critics/david-kaplan,fresh,True,False,False,kaplan vs. kaplan,POSITIVE,0.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140541,2013-05-03,peter rainer,/critics/peter-rainer,rotten,False,True,True,christian science monitor,NEGATIVE,2.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140550,2013-05-03,michael burgin,/critics/michael-burgin,fresh,True,False,False,paste magazine,POSITIVE,0.8,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140557,2013-05-03,erick weber,/critics/erick-weber,rotten,False,True,False,final cut on film,NEGATIVE,1.7,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140558,2013-05-03,lisa kennedy,/critics/lisa-kennedy,rotten,False,True,True,denver post,NEGATIVE,0.625,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140563,2013-05-03,sandie angulo chen,/critics/sandie-angulo-chen,fresh,True,False,False,common sense media,POSITIVE,0.6,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140568,2013-05-03,will leitch,/critics/will-leitch,fresh,True,False,False,deadspin,POSITIVE,3.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140573,2013-05-03,kelly vance,/critics/kelly-vance,fresh,True,False,False,east bay express,POSITIVE,0.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140577,2013-05-03,ben kendrick,/critics/ben-kendrick,fresh,True,False,False,screen rant,POSITIVE,0.7,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140582,2013-05-03,lori hoffman,/critics/lori-hoffman,fresh,True,False,False,atlantic city weekly,POSITIVE,0.875,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140583,2013-05-03,steve persall,/critics/steve-persall,rotten,False,True,False,tampa bay times,NEGATIVE,2.7,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140588,2013-05-03,leonard maltin,/critics/leonard-maltin,fresh,True,False,True,leonardmaltin.com,POSITIVE,0.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140601,2013-05-03,bill gibron,/critics/bill-gibron,fresh,True,False,False,popmatters,POSITIVE,0.8,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140602,2013-05-03,christopher orr,/critics/christopher-orr,fresh,True,False,True,the atlantic,POSITIVE,0.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140606,2013-05-03,mark keizer,/critics/mark-keizer,fresh,True,False,False,alt film guide,POSITIVE,0.7,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140617,2013-05-03,richard von busack,/critics/richard-von-busack,fresh,True,False,False,metroactive,POSITIVE,0.6,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140631,2013-05-03,kevin carr,/critics/kevin-carr,fresh,True,False,False,fat guys at the movies,POSITIVE,0.8,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140641,2013-05-03,willie waffle,/critics/willie-waffle,fresh,True,False,False,wafflemovies.com,POSITIVE,0.75,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140674,2013-05-03,steve crum,/critics/steve-crum,fresh,True,False,False,crum on showbiz,POSITIVE,4.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140684,2013-05-03,tim brayton,/critics/tim-brayton,fresh,True,False,False,antagony & ecstasy,POSITIVE,0.7,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140686,2013-05-04,widgett walls,/critics/widgett-walls,fresh,True,False,False,needcoffee.com,POSITIVE,0.8,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140695,2013-05-04,robert roten,/critics/robert-roten,fresh,True,False,False,laramie movie scope,POSITIVE,3.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140699,2013-05-04,scott nash,/critics/scott-nash,fresh,True,False,False,three movie buffs,POSITIVE,0.875,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140713,2013-05-04,jim schembri,/critics/jim-schembri,fresh,True,False,False,3aw,POSITIVE,0.7,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140716,2013-05-04,andrea chase,/critics/andrea-chase,fresh,True,False,False,killer movie reviews,POSITIVE,0.8,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140721,2013-05-05,diva velez,/critics/diva-velez,rotten,False,True,False,thedivareview.com,NEGATIVE,0.5,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140725,2013-05-05,tony macklin,/critics/tony-macklin,fresh,True,False,False,tonymacklin.net,POSITIVE,0.5,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140740,2013-05-05,matt brunson,/critics/matt-brunson,fresh,True,False,False,creative loafing,POSITIVE,0.625,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140745,2013-05-05,tyler hanley,/critics/tyler-hanley,fresh,True,False,False,palo alto weekly,POSITIVE,0.75,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140791,2013-05-05,mark ramsey,/critics/mark-ramsey,fresh,True,False,False,moviejuice!,POSITIVE,3.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140815,2013-05-06,michael dequina,/critics/michael-dequina,rotten,False,True,False,themoviereport.com,NEGATIVE,0.625,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140818,2013-05-06,dennis schwartz,/critics/dennis-schwartz,rotten,False,True,False,dennis schwartz movie reviews,NEGATIVE,2.3,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140830,2013-05-06,anthony lane,/critics/anthony-lane,rotten,False,True,True,new yorker,NEGATIVE,0.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140878,2013-05-06,mike mcgranaghan,/critics/mike-mcgranaghan,fresh,True,False,False,aisle seat,POSITIVE,0.875,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140933,2013-05-06,kam williams,/critics/kam-williams,fresh,True,False,False,aalbc.com,POSITIVE,1.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140949,2013-05-07,fr. chris carpenter,/critics/fr-chris-carpenter,fresh,True,False,False,movie dearest,POSITIVE,3.3,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140955,2013-05-07,vincent mancini,/critics/vincent-mancini,fresh,True,False,False,filmdrunk,POSITIVE,3.7,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140960,2013-05-07,rob humanick,/critics/rob-humanick,fresh,True,False,False,the berks-mont news,POSITIVE,0.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2140966,2013-05-07,mike scott,/critics/mike-scott,fresh,True,False,False,times-picayune,POSITIVE,0.6,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2141048,2013-05-08,eric melin,/critics/eric-melin,fresh,True,False,False,scene-stealers.com,POSITIVE,0.75,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2141052,2013-05-08,jackie k. cooper,/critics/jackie-k-cooper,fresh,True,False,False,jackiekcooper.com,POSITIVE,0.6,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2141099,2013-05-08,clint o'connor,/critics/clint-oconnor,fresh,True,False,False,cleveland plain dealer,POSITIVE,3.3,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2141123,2013-05-08,ken hanke,/critics/ken-hanke,rotten,False,True,False,"mountain xpress (asheville, nc)",NEGATIVE,0.5,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2141131,2013-05-08,neil pond,/critics/neil-pond,fresh,True,False,False,american profile,POSITIVE,0.7,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2141333,2013-05-09,boo allen,/critics/boo-allen,rotten,False,True,False,denton record-chronicle,NEGATIVE,0.4,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2141617,2013-05-10,jason anderson,/critics/jason-anderson,fresh,True,False,False,the grid,POSITIVE,0.8,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2141684,2013-05-10,rebecca cusey,/critics/rebecca-cusey,fresh,True,False,False,patheos,POSITIVE,0.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2141790,2013-05-10,jules brenner,/critics/jules-brenner,fresh,True,False,False,cinema signals,POSITIVE,0.9,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2141866,2013-05-11,james kendrick,/critics/james-kendrick,fresh,True,False,False,q network film desk,POSITIVE,0.75,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2141881,2013-05-12,garth franklin,/critics/garth-franklin,fresh,True,False,False,dark horizons,POSITIVE,0.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2141974,2013-05-13,al alexander,/critics/al-alexander,rotten,False,True,False,the patriot ledger,NEGATIVE,1.7,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2142046,2013-05-14,david medsker,/critics/david-medsker,fresh,True,False,False,bullz-eye.com,POSITIVE,0.6,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2142055,2013-05-14,michael smith,/critics/michael-smith,fresh,True,False,False,tulsa world,POSITIVE,0.75,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2142179,2013-05-14,bob grimm,/critics/bob-grimm,fresh,True,False,False,reno news and review,POSITIVE,0.75,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2142407,2013-05-16,brian henry martin,/critics/brian-henry-martin,rotten,False,True,False,utv,NEGATIVE,0.3,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2142592,2013-05-16,rubin safaya,/critics/rubin-safaya,fresh,True,False,False,cinemalogue,POSITIVE,2.7,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2142789,2013-05-17,carla meyer,/critics/carla-meyer,fresh,True,False,False,sacramento bee,POSITIVE,0.875,4cce0287-cff7-3d82-9914-ddf9ec69f986
2142788,2013-05-17,jeff bayer,/critics/jeff-bayer,fresh,True,False,False,the scorecard review,POSITIVE,0.8,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2142871,2013-05-18,glenn lovell,/critics/glenn-lovell,fresh,True,False,False,cinemadope,POSITIVE,0.75,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2142935,2013-05-19,diana saenger,/critics/diana-saenger,fresh,True,False,False,reviewexpress.com,POSITIVE,0.6,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2142976,2013-05-20,john beifuss,/critics/john-beifuss,fresh,True,False,False,"commercial appeal (memphis, tn)",POSITIVE,0.75,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2143533,2013-05-22,margot harrison,/critics/margot-harrison,fresh,True,False,False,seven days (vt),POSITIVE,0.6,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2143556,2013-05-23,matthew pejkovic,/critics/matthew-pejkovic,rotten,False,True,False,matt's movie reviews,NEGATIVE,0.5,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2143855,2013-05-23,sean p. means,/critics/sean-p-means,fresh,True,False,False,salt lake tribune,POSITIVE,0.75,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2143963,2013-05-23,carla meyer,/critics/carla-meyer,fresh,True,False,False,sacramento bee,POSITIVE,0.75,ef80c7c5-c319-3a49-91d9-63bd230d4d81
2144316,2013-05-25,al alexander,/critics/al-alexander,fresh,True,False,False,the patriot ledger,POSITIVE,2.0,ef80c7c5-c319-3a49-91d9-63bd230d4d81
2144449,2013-05-26,al alexander,/critics/al-alexander,fresh,True,False,False,the patriot ledger,POSITIVE,3.0,4cce0287-cff7-3d82-9914-ddf9ec69f986
2144376,2013-05-26,robert denerstein,/critics/robert-denerstein,rotten,False,True,False,movie habit,NEGATIVE,0.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2144393,2013-05-26,al alexander,/critics/al-alexander,rotten,False,True,False,the patriot ledger,NEGATIVE,1.0,f362b9f5-57e0-3021-a310-ececbcf2f49f
2145257,2013-05-31,john serba,/critics/john-serba,fresh,True,False,False,mlive.com,POSITIVE,0.75,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2145554,2013-06-03,felix vasquez jr.,/critics/felix-vasquez-jr,fresh,True,False,False,cinema crazed,POSITIVE,0.0,aae65496-63fc-3abe-aa6b-aeec81862322
2145688,2013-06-03,bruce bennett,/critics/bruce-bennett,fresh,True,False,False,"spectrum (st. george, utah)",POSITIVE,3.0,e53766b7-818f-30e6-bf9c-0a6cad01d08a
2146491,2013-06-07,jeffrey lyles,/critics/jeffrey-lyles,fresh,True,False,False,lyles' movie files,POSITIVE,0.85,aae65496-63fc-3abe-aa6b-aeec81862322
2146654,2013-06-08,jeffrey lyles,/critics/jeffrey-lyles,fresh,True,False,False,lyles' movie files,POSITIVE,0.95,e70c15a3-eb05-3f65-9988-a1787615d464
2146751,2013-06-09,felix vasquez jr.,/critics/felix-vasquez-jr,fresh,True,False,False,cinema crazed,POSITIVE,0.0,e70c15a3-eb05-3f65-9988-a1787615d464
2146861,2013-06-10,peter canavese,/critics/peter-canavese,fresh,True,False,False,groucho reviews,POSITIVE,0.75,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146867,2013-06-10,kam williams,/critics/kam-williams,fresh,True,False,False,aalbc.com,POSITIVE,0.75,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146869,2013-06-10,eric eisenberg,/critics/eric-eisenberg,fresh,True,False,False,cinemablend,POSITIVE,0.8,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146870,2013-06-10,matt patches,/critics/matt-patches,fresh,True,False,False,hollywood.com,POSITIVE,0.8699999999999999,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146871,2013-06-10,jordan hoffman,/critics/jordan-hoffman,fresh,True,False,True,screencrush,POSITIVE,0.9,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146872,2013-06-10,luke y. thompson,/critics/luke-y-thompson,fresh,True,False,False,the robot's voice,POSITIVE,0.0,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146873,2013-06-10,simon reynolds,/critics/simon-reynolds,fresh,True,False,False,digital spy,POSITIVE,0.8,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146874,2013-06-10,eric kohn,/critics/eric-kohn,rotten,False,True,True,indiewire,NEGATIVE,2.3,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146876,2013-06-10,charlie schmidlin,/critics/charlie-schmidlin,fresh,True,False,False,the playlist,POSITIVE,3.0,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146877,2013-06-10,william bibbiani,/critics/william-bibbiani,fresh,True,False,False,craveonline,POSITIVE,0.95,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146881,2013-06-10,cole smithey,/critics/cole-smithey,fresh,True,False,False,colesmithey.com,POSITIVE,2.7,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146882,2013-06-10,alonso duralde,/critics/alonso-duralde,fresh,True,False,True,thewrap,POSITIVE,0.0,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146886,2013-06-10,devin faraci,/critics/devin-faraci,fresh,True,False,False,birth.movies.death.,POSITIVE,0.0,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146888,2013-06-10,witney seibold,/critics/witney-seibold,rotten,False,True,False,craveonline,NEGATIVE,0.4,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146889,2013-06-10,tim grierson,/critics/tim-grierson,rotten,False,True,True,screen international,NEGATIVE,0.0,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146982,2013-06-11,felix vasquez jr.,/critics/felix-vasquez-jr,fresh,True,False,False,cinema crazed,POSITIVE,0.0,3756680d-548e-352c-8655-f708337b763d
2146899,2013-06-11,jon lyus,/critics/jon-lyus,fresh,True,False,False,heyuguys,POSITIVE,0.8,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146900,2013-06-11,jonathan lack,/critics/jonathan-lack,fresh,True,False,False,we got this covered,POSITIVE,1.0,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146902,2013-06-11,drew mcweeny,/critics/drew-mcweeny,fresh,True,False,False,hitfix,POSITIVE,0.0,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146908,2013-06-11,nick setchfield,/critics/nick-setchfield,fresh,True,False,False,sfx magazine,POSITIVE,0.9,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146911,2013-06-11,dan jolin,/critics/dan-jolin,fresh,True,False,True,empire magazine,POSITIVE,0.8,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146912,2013-06-11,andrew pulver,/critics/andrew-pulver,rotten,False,True,True,guardian,NEGATIVE,0.6,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146913,2013-06-11,scott foundas,/critics/scott-foundas,rotten,False,True,True,variety,NEGATIVE,0.0,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146914,2013-06-11,matthew leyland,/critics/matthew-leyland,fresh,True,False,False,total film,POSITIVE,0.8,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146915,2013-06-11,todd mccarthy,/critics/todd-mccarthy,fresh,True,False,True,hollywood reporter,POSITIVE,0.0,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146916,2013-06-11,jake coyle,/critics/jake-coyle,rotten,False,True,True,associated press,NEGATIVE,0.5,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146917,2013-06-11,lou lumenick,/critics/lou-lumenick,fresh,True,False,True,new york post,POSITIVE,0.75,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146918,2013-06-11,chris vognar,/critics/chris-vognar,rotten,False,True,True,dallas morning news,NEGATIVE,2.7,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146919,2013-06-11,bruce kirkland,/critics/bruce-kirkland,fresh,True,False,False,jam! movies,POSITIVE,0.8,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146920,2013-06-11,stephanie zacharek,/critics/stephanie-zacharek,fresh,True,False,True,village voice,POSITIVE,0.0,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146926,2013-06-11,jonathan crocker,/critics/jonathan-crocker,rotten,False,True,True,little white lies,NEGATIVE,0.6,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146942,2013-06-11,dave calhoun,/critics/dave-calhoun,fresh,True,False,True,time out,POSITIVE,0.8,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146962,2013-06-11,tim robey,/critics/tim-robey,fresh,True,False,True,daily telegraph (uk),POSITIVE,0.6,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146969,2013-06-11,joanna langfield,/critics/joanna-langfield,fresh,True,False,False,the movie minute,POSITIVE,0.0,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146978,2013-06-11,frank swietek,/critics/frank-swietek,rotten,False,True,False,one guy's opinion,NEGATIVE,2.3,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146979,2013-06-11,joe neumaier,/critics/joe-neumaier,rotten,False,True,True,new york daily news,NEGATIVE,0.6,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146993,2013-06-11,charlie mccollum,/critics/charlie-mccollum,fresh,True,False,True,san jose mercury news,POSITIVE,0.75,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2146995,2013-06-11,erik davis,/critics/erik-davis,fresh,True,False,False,movies.com,POSITIVE,0.8,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2147000,2013-06-11,chris nashawaty,/critics/chris-nashawaty,rotten,False,True,True,entertainment weekly,NEGATIVE,2.0,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2147005,2013-06-11,joshua rothkopf,/critics/joshua-rothkopf,rotten,False,True,True,time out,NEGATIVE,0.4,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2147075,2013-06-11,susan granger,/critics/susan-granger,fresh,True,False,False,ssg syndicate,POSITIVE,0.9,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2147087,2013-06-11,josh larsen,/critics/josh-larsen,rotten,False,True,False,larsenonfilm,NEGATIVE,0.375,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2147103,2013-06-11,julian roman,/critics/julian-roman,fresh,True,False,False,movieweb,POSITIVE,0.8,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2147109,2013-06-12,roger moore,/critics/roger-moore,rotten,False,True,False,movie nation,NEGATIVE,0.5,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2147115,2013-06-12,peter howell,/critics/peter-howell,fresh,True,False,True,toronto star,POSITIVE,0.75,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2147120,2013-06-12,rex reed,/critics/rex-reed,rotten,False,True,True,observer,NEGATIVE,0.5,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2147133,2013-06-12,michael phillips,/critics/michael-phillips1,fresh,True,False,True,chicago tribune,POSITIVE,0.625,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2147135,2013-06-12,elliott noble,/critics/elliott-noble,fresh,True,False,False,sky cinema,POSITIVE,0.8,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2147156,2013-06-12,marc mohan,/critics/marc-mohan,rotten,False,True,False,oregonian,NEGATIVE,0.0,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2147165,2013-06-12,neil pond,/critics/neil-pond,fresh,True,False,False,american profile,POSITIVE,0.7,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2147172,2013-06-12,emma simmonds,/critics/emma-simmonds,fresh,True,False,False,the list,POSITIVE,0.6,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2147173,2013-06-12,ty burr,/critics/ty-burr,fresh,True,False,True,boston globe,POSITIVE,0.625,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2147181,2013-06-12,justin craig,/critics/justin-craig,rotten,False,True,False,foxnews.com,NEGATIVE,0.5,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2147182,2013-06-12,scott a. mantz,/critics/scott-a-mantz,rotten,False,True,False,access hollywood,NEGATIVE,0.5,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
2147183,2013-06-12,perri nemiroff,/critics/perri-nemiroff,rotten,False,True,True,shockya.com,NEGATIVE,0.5,3fbc9d82-14f0-3592-a00c-4f67b2a0da70
